,Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
525,525,0.0,1.0,5.0,3.0,9.0,1.0,2.0,1.0,1.0,62.0,1.0,5.0,1.0,1.0,18.0,3.0,1.0,1.0,1.0,1.0,3.0,"[3, 2, 2, 3, 2, 2, 3, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5,2.0
526,526,0.0,2.0,3.0,3.0,12.0,2.0,2.0,1.0,2.0,36.0,1.0,5.0,1.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[4, 2, 2, 2, 3, 3, 2, 3, 2, 3]",3.0,2.6
527,527,1.0,1.0,6.0,4.0,3.0,6.0,2.0,1.0,1.0,30.0,1.0,2.0,1.0,1.0,7.0,8.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
528,528,0.0,2.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,43.0,1.0,3.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
529,529,1.0,3.0,3.0,3.0,10.0,1.0,2.0,1.0,1.0,39.0,5.0,3.0,1.0,1.0,9.0,4.0,0.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
530,530,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,70.0,1.0,3.0,1.0,5.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0,"[3, 2, 3, 2, 2, 3, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.4444444444444446,2.0
531,531,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,5.0,13.0,4.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]","[3, 4, 2, 2, 3, 2, 2, 2, 2, 2]",3.1,2.4
532,532,1.0,2.0,2.0,3.0,11.0,2.0,2.0,1.0,1.0,61.0,1.0,3.0,3.0,2.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]","[3, 2, 3, 2, 3, 3, 3, 2, 4, 3]",2.9,2.8
533,533,1.0,1.0,5.0,3.0,12.0,2.0,2.0,1.0,2.0,58.0,1.0,4.0,4.0,1.0,10.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 3]","[3, 2, 2, 2, 2, 2, 2, 2, 2]",2.111111111111111,2.111111111111111
534,534,1.0,1.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,31.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 2, 2, 2, 2, 3, 2]",3.0,2.3333333333333335
535,535,1.0,4.0,2.0,1.0,10.0,1.0,2.0,1.0,1.0,34.0,1.0,4.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,2.0,4.0,"[4, 2, 4, 4, 4, 3, 4, 3, 3, 4]","[4, 2, 4, 4, 4, 4, 4, 4, 4, 4]",3.5,3.8
536,536,1.0,4.0,3.0,2.0,11.0,3.0,2.0,1.0,1.0,39.0,1.0,4.0,1.0,1.0,14.0,1.0,1.0,1.0,3.0,2.0,4.0,"[3, 3, 3, 2, 3, 3, 3, 4]","[3, 3, 3, 4, 3, 2, 2, 2, 4]",3.0,2.888888888888889
537,537,0.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,67.0,1.0,1.0,1.0,5.0,11.0,6.0,0.0,1.0,1.0,1.0,2.0,"[2, 2, 3, 3, 3, 2, 3, 3, 4, 3]","[2, 2, 2, 2, 3, 2, 2, 2, 3, 3]",2.8,2.3
538,538,1.0,2.0,3.0,2.0,10.0,3.0,2.0,1.0,1.0,38.0,4.0,3.0,5.0,2.0,4.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[4, 2, 2, 2, 2, 4, 3, 3, 3]",3.0,2.7777777777777777
539,539,1.0,2.0,4.0,4.0,10.0,2.0,2.0,1.0,1.0,28.0,4.0,1.0,6.0,1.0,12.0,9.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 3, 2, 2, 2, 2]","[2, 2, 3, 2, 2, 2, 2, 2]",2.111111111111111,2.125
540,540,1.0,1.0,7.0,5.0,2.0,4.0,2.0,1.0,2.0,54.0,1.0,2.0,4.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
541,541,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,31.0,1.0,3.0,1.0,1.0,10.0,5.0,1.0,1.0,2.0,1.0,2.0,"[2, 3, 2, 3, 3, 3, 2, 3, 3, 3]","[3, 3, 2, 3, 2, 2, 3, 3, 3]",2.7,2.6666666666666665
542,542,0.0,2.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,32.0,1.0,4.0,1.0,1.0,11.0,9.0,1.0,0.0,2.0,1.0,4.0,"[5, 4, 5, 4, 4, 5, 4, 5, 4]","[4, 2, 5, 5, 4, 4, 4, 5, 4, 5]",4.444444444444445,4.2
543,543,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,62.0,1.0,2.0,1.0,2.0,10.0,6.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
544,544,0.0,1.0,2.0,3.0,12.0,7.0,2.0,1.0,2.0,36.0,5.0,1.0,3.0,1.0,10.0,4.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 3]","[3, 2, 3, 2, 2, 2, 2, 2, 2]",2.9,2.2222222222222223
545,545,1.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,64.0,1.0,3.0,1.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,"[5, 4, 5, 4, 5, 4, 5, 4, 5]","[2, 4, 5, 4, 5, 4]",4.555555555555555,4.0
546,546,0.0,3.0,6.0,3.0,1.0,7.0,2.0,1.0,1.0,64.0,1.0,4.0,1.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 3, 2, 2, 2, 2]",2.1,2.142857142857143
547,547,0.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,20.0,1.0,2.0,5.0,6.0,2.0,9.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 4, 3, 3, 3, 3]","[4, 4, 3, 3, 3, 2, 4, 3, 4, 2]",3.111111111111111,3.2
548,548,1.0,1.0,4.0,3.0,11.0,2.0,2.0,1.0,2.0,33.0,1.0,3.0,1.0,7.0,13.0,3.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 4, 3, 2, 3, 3, 3]",2.7777777777777777,3.0
549,549,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,37.0,4.0,2.0,4.0,7.0,1.0,9.0,1.0,0.0,2.0,1.0,4.0,"[3, 3, 3, 3, 2, 3, 2, 3, 3, 3]","[2, 3, 2, 2, 3, 2, 3, 3, 3, 3]",2.8,2.6
550,550,0.0,2.0,2.0,3.0,12.0,9.0,2.0,1.0,2.0,44.0,2.0,3.0,3.0,1.0,7.0,5.0,1.0,0.0,2.0,4.0,4.0,"[3, 3, 3, 2, 2, 2, 2, 2, 3, 3]","[2, 3, 2, 2, 2, 2, 2, 2, 2, 3]",2.5,2.2
551,551,0.0,3.0,1.0,1.0,12.0,4.0,2.0,1.0,2.0,69.0,4.0,2.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,2.0,4.0,"[4, 4, 4, 4, 4, 4, 4, 2, 3]","[2, 2, 4, 5, 4, 5, 4, 4, 2, 4]",3.6666666666666665,3.6
552,552,1.0,3.0,1.0,3.0,1.0,9.0,2.0,1.0,2.0,68.0,2.0,3.0,1.0,5.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 3, 2, 3, 2, 2, 3, 3, 2, 3]","[2, 2, 2, 3, 3, 2, 2, 2, 3, 2]",2.5,2.3
553,553,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,73.0,5.0,5.0,6.0,2.0,15.0,9.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 4, 2, 2, 2, 2, 2, 2, 4, 4]",3.0,2.7
554,554,1.0,1.0,6.0,3.0,1.0,8.0,2.0,1.0,2.0,27.0,4.0,4.0,5.0,1.0,4.0,7.0,1.0,0.0,3.0,3.0,4.0,"[3, 2, 3, 2, 2, 2, 2, 3, 2, 3]","[2, 2, 2, 2, 2, 3, 3, 3, 3, 2]",2.4,2.4
555,555,1.0,2.0,2.0,4.0,12.0,1.0,2.0,1.0,2.0,51.0,1.0,3.0,6.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 3, 2]","[2, 2, 2, 2, 2, 2, 2, 2]",2.111111111111111,2.0
556,556,1.0,2.0,7.0,5.0,2.0,7.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,17.0,1.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
557,557,0.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,65.0,1.0,4.0,1.0,7.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 2, 2, 2, 2, 2, 3]","[2, 2, 3, 2, 2, 2, 2, 2, 2, 2]",2.2222222222222223,2.1
558,558,1.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,5.0,2.0,2.0,12.0,9.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
559,559,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,81.0,1.0,5.0,1.0,5.0,10.0,5.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 2, 3, 3, 2, 2, 2, 3, 3]","[2, 2, 2, 3, 3, 2, 2, 2, 4]",2.4,2.4444444444444446
560,560,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,55.0,1.0,3.0,1.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
561,561,0.0,3.0,3.0,3.0,11.0,2.0,2.0,1.0,2.0,48.0,2.0,3.0,5.0,6.0,6.0,5.0,1.0,1.0,2.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]",3.0,2.9
562,562,1.0,5.0,7.0,5.0,11.0,1.0,2.0,1.0,1.0,31.0,1.0,2.0,5.0,2.0,7.0,5.0,1.0,0.0,2.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
563,563,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,54.0,1.0,4.0,4.0,2.0,12.0,2.0,1.0,1.0,1.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 2, 3, 2, 3, 3, 2, 2, 3]",3.0,2.4444444444444446
564,564,1.0,1.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,78.0,4.0,5.0,5.0,5.0,15.0,7.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 1, 1, 1, 1, 2]",2.0,1.2857142857142858
565,565,0.0,4.0,2.0,3.0,11.0,1.0,2.0,1.0,2.0,34.0,1.0,4.0,6.0,6.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",3.0,2.9
566,566,0.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,76.0,1.0,3.0,4.0,5.0,18.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
567,567,0.0,2.0,4.0,3.0,11.0,2.0,2.0,1.0,1.0,39.0,2.0,3.0,5.0,2.0,3.0,7.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 3, 3, 2, 3, 4, 2]",3.0,2.8
568,568,1.0,4.0,6.0,3.0,12.0,2.0,2.0,1.0,2.0,47.0,1.0,3.0,1.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 3, 2, 2, 2, 2]",2.111111111111111,2.1
569,569,1.0,3.0,3.0,3.0,12.0,2.0,2.0,1.0,1.0,28.0,1.0,4.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 2, 3, 2, 3, 3, 3]","[2, 2, 2, 3, 3, 3, 3, 4, 3]",2.7777777777777777,2.7777777777777777
570,570,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,1.0,1.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 1, 2, 2, 1, 2, 2, 2]","[2, 2, 2, 1, 1, 2, 1, 2, 1, 1]",1.7777777777777777,1.5
571,571,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,80.0,1.0,4.0,1.0,5.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 2, 3, 3, 3, 3, 3]","[2, 3, 2, 2, 2, 2, 2, 2, 2]",2.888888888888889,2.111111111111111
572,572,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,31.0,4.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,2.0,3.0,4.0,"[3, 2, 3, 2, 2, 2, 3, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.3333333333333335,2.0
573,573,1.0,3.0,4.0,4.0,12.0,5.0,2.0,1.0,2.0,58.0,2.0,2.0,3.0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 1, 2, 1, 2, 1, 2, 2, 1]",2.0,1.5
574,574,1.0,1.0,3.0,2.0,11.0,1.0,2.0,1.0,2.0,50.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3]","[4, 2, 2, 3, 3, 3, 2, 3, 4]",3.1,2.888888888888889
575,575,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,40.0,2.0,5.0,5.0,6.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,"[4, 3, 3, 3, 3, 3, 3, 3, 4, 3]","[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.2,3.1
576,576,0.0,2.0,6.0,4.0,1.0,8.0,2.0,1.0,2.0,71.0,1.0,2.0,1.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 2]",2.0,1.6
577,577,1.0,4.0,1.0,2.0,11.0,1.0,2.0,1.0,1.0,67.0,1.0,5.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,2.0,3.0,"[3, 4, 4, 3, 4, 3, 4, 3, 3, 3]","[4, 4, 2, 2, 2, 2, 4, 3]",3.4,2.875
578,578,1.0,1.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,77.0,5.0,3.0,3.0,5.0,6.0,8.0,1.0,1.0,2.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
579,579,0.0,3.0,6.0,3.0,12.0,1.0,2.0,1.0,1.0,34.0,1.0,2.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,4.0,"[3, 2, 3, 3, 3, 3, 3, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.7,2.0
580,580,0.0,2.0,1.0,2.0,12.0,1.0,2.0,1.0,1.0,72.0,2.0,4.0,3.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,3.0,"[4, 3, 2, 2, 3, 3, 4, 3, 4, 2]","[3, 2, 2, 3, 2, 2, 2, 3, 2, 4]",3.0,2.5
581,581,0.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,64.0,1.0,5.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,4.0,"[4, 4, 3, 3, 3, 4, 3, 3, 3, 4]","[2, 3, 4, 3, 4, 2, 4, 3, 2]",3.4,3.0
582,582,1.0,5.0,1.0,1.0,3.0,8.0,2.0,1.0,1.0,55.0,1.0,3.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,2.0,4.0,"[2, 2, 2, 4, 4, 4, 4, 2, 4]","[4, 2, 4, 2, 2, 2, 2, 2, 2]",3.111111111111111,2.4444444444444446
583,583,0.0,3.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,61.0,1.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 1, 2, 2, 1, 2, 2, 2]",2.0,1.8
584,584,0.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,27.0,1.0,2.0,4.0,1.0,8.0,3.0,0.0,0.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[4, 3, 3, 3, 3, 2, 3, 2, 3, 3]",3.0,2.9
585,585,1.0,2.0,7.0,5.0,1.0,6.0,2.0,1.0,1.0,27.0,1.0,3.0,5.0,4.0,10.0,9.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
586,586,1.0,3.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,24.0,4.0,3.0,5.0,4.0,6.0,3.0,1.0,0.0,3.0,4.0,3.0,"[3, 3, 3, 3, 3, 3, 2, 2, 3, 3]","[3, 3, 3, 3, 3, 2, 2, 2, 3, 2]",2.8,2.6
587,587,0.0,3.0,7.0,4.0,12.0,4.0,2.0,1.0,1.0,25.0,5.0,3.0,1.0,1.0,9.0,8.0,1.0,0.0,2.0,3.0,4.0,"[1, 1, 2, 2, 2, 1, 2, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.4444444444444444,1.0
588,588,0.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,56.0,1.0,3.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,4.0,"[2, 3, 2, 2, 2, 2, 2, 3, 3, 3]","[3, 2, 2, 2, 3, 2, 2, 2, 2, 2]",2.4,2.2
589,589,0.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,45.0,1.0,4.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,4.0,"[3, 2, 3, 2, 3, 3, 3, 2, 2, 3]","[3, 2, 3, 2, 3, 3, 2, 2, 3, 2]",2.6,2.5
590,590,1.0,3.0,4.0,4.0,12.0,4.0,2.0,1.0,2.0,33.0,1.0,1.0,3.0,1.0,6.0,5.0,1.0,1.0,1.0,4.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 2, 2, 1, 2, 2, 2, 2, 2]",2.0,1.8
591,591,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,67.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 2, 2, 3, 3, 3, 3, 2, 3]","[2, 2, 3, 2, 3, 2, 2, 2, 2]",2.7,2.2222222222222223
592,592,0.0,1.0,5.0,3.0,11.0,3.0,2.0,1.0,1.0,72.0,1.0,3.0,1.0,5.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2]",2.1,2.0
593,593,0.0,3.0,1.0,3.0,11.0,5.0,2.0,1.0,2.0,31.0,2.0,3.0,5.0,1.0,8.0,3.0,1.0,1.0,2.0,2.0,4.0,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 2, 2, 2, 2, 4, 4]",2.9,2.6666666666666665
594,594,1.0,5.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,64.0,1.0,3.0,1.0,5.0,11.0,5.0,1.0,1.0,1.0,2.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
595,595,0.0,2.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,26.0,1.0,1.0,5.0,1.0,7.0,2.0,0.0,1.0,2.0,3.0,1.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 2, 3, 3, 2, 3, 3, 2]",3.0,2.5555555555555554
596,596,1.0,1.0,4.0,1.0,13.0,1.0,2.0,1.0,1.0,38.0,1.0,1.0,5.0,4.0,10.0,5.0,1.0,1.0,2.0,2.0,4.0,"[4, 2, 3, 4, 3, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 2, 4]",3.5,3.75
597,597,0.0,1.0,1.0,-1.0,12.0,4.0,2.0,1.0,2.0,45.0,2.0,2.0,5.0,1.0,8.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 2, 3, 3, 2, 3, 2, 2, 3, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",2.5,2.2
598,598,0.0,2.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,44.0,6.0,5.0,1.0,1.0,17.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 4, 4, 3, 4, 3]","[4, 4, 3, 3, 4, 2, 3, 4]",3.3333333333333335,3.375
599,599,1.0,3.0,2.0,3.0,1.0,8.0,2.0,1.0,1.0,29.0,2.0,3.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,4.0,"[3, 3, 2, 3, 3, 2, 2, 3, 2, 2]","[2, 2, 2, 2, 3, 2, 3, 2, 2, 2]",2.5,2.2
600,600,1.0,1.0,7.0,5.0,2.0,1.0,2.0,1.0,2.0,58.0,1.0,3.0,1.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
601,601,1.0,1.0,5.0,4.0,2.0,7.0,2.0,1.0,1.0,74.0,1.0,4.0,1.0,2.0,10.0,7.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 1, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 2, 1, 1, 1, 2, 2]",1.7777777777777777,1.3333333333333333
602,602,1.0,4.0,2.0,3.0,11.0,2.0,2.0,1.0,2.0,59.0,1.0,5.0,3.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 2, 3, 2, 2, 3, 3]",3.0,2.7
603,603,1.0,4.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,33.0,3.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,4.0,"[5, 4, 4, 4, 4, 5, 5, 5, 4, 4]","[4, 5, 5, 5, 4, 2, 4, 5, 2, 5]",4.4,4.1
604,604,1.0,1.0,3.0,1.0,14.0,1.0,2.0,1.0,1.0,21.0,1.0,3.0,5.0,1.0,3.0,8.0,1.0,1.0,2.0,3.0,4.0,"[4, 2, 4, 4, 4, 4, 2, 4, 4, 2]","[4, 2, 4, 4, 4, 2, 4, 4, 4]",3.4,3.5555555555555554
605,605,1.0,2.0,2.0,3.0,9.0,1.0,2.0,1.0,1.0,63.0,1.0,4.0,4.0,5.0,18.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[4, 3, 3, 3, 2, 3, 2, 2, 4, 4]",3.0,3.0
606,606,1.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,1.0,30.0,4.0,4.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 3, 2, 3]","[3, 2, 2, 2, 2, 2, 3, 2, 2, 2]",2.2222222222222223,2.2
607,607,0.0,3.0,4.0,1.0,9.0,1.0,2.0,1.0,1.0,28.0,4.0,3.0,5.0,1.0,10.0,8.0,1.0,0.0,2.0,3.0,4.0,"[2, 4, 4, 4, 4, 4, 4, 4, 2]","[2, 2, 4, 2, 5, 4, 2, 2, 4]",3.5555555555555554,3.0
608,608,0.0,1.0,5.0,4.0,2.0,9.0,2.0,1.0,2.0,75.0,1.0,2.0,4.0,5.0,5.0,9.0,1.0,0.0,2.0,3.0,2.0,"[2, 2, 1, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 1, 2, 1, 2, 2, 1]",1.9,1.5
609,609,1.0,1.0,5.0,5.0,14.0,1.0,2.0,1.0,1.0,35.0,5.0,2.0,5.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
610,610,1.0,1.0,7.0,4.0,2.0,8.0,2.0,1.0,2.0,46.0,4.0,2.0,1.0,2.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 2, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.1111111111111112,1.0
611,611,0.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,24.0,4.0,4.0,5.0,3.0,6.0,3.0,1.0,1.0,2.0,4.0,4.0,"[2, 4, 4, 4, 4, 2, 2, 4, 3, 4]","[2, 2, 4, 4, 2, 3, 2, 4, 2, 4]",3.3,2.9
