Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
527,1.0,1.0,6.0,4.0,3.0,6.0,2.0,1.0,1.0,30.0,1.0,2.0,1.0,1.0,7.0,8.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 1, 2]",1.8,1.8
528,0.0,2.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,43.0,1.0,3.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,"[2, 2, 2, 3, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
529,1.0,3.0,3.0,3.0,10.0,1.0,2.0,1.0,1.0,39.0,5.0,3.0,1.0,1.0,9.0,4.0,0.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
530,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,70.0,1.0,3.0,1.0,5.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 3, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 3, 2, 2, 2, 2, 1, 2, 2]",2.1,1.9
531,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,5.0,13.0,4.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
532,1.0,2.0,2.0,3.0,11.0,2.0,2.0,1.0,1.0,61.0,1.0,3.0,3.0,2.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
533,1.0,1.0,5.0,3.0,12.0,2.0,2.0,1.0,2.0,58.0,1.0,4.0,4.0,1.0,10.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 3, 1, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 1, 3, 2, 2, 2, 2, 2]",2.0,2.0
534,1.0,1.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,31.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
535,1.0,4.0,2.0,1.0,10.0,1.0,2.0,1.0,1.0,34.0,1.0,4.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,2.0,4.0,"[2, 4, 4, 4, 2, 5, 3, 2, 4, 4]","[4, 4, 5, 3, 4, 5, 4, 4, 4, 4]",3.4,4.1
536,1.0,4.0,3.0,2.0,11.0,3.0,2.0,1.0,1.0,39.0,1.0,4.0,1.0,1.0,14.0,1.0,1.0,1.0,3.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
537,0.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,67.0,1.0,1.0,1.0,5.0,11.0,6.0,0.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
538,1.0,2.0,3.0,2.0,10.0,3.0,2.0,1.0,1.0,38.0,4.0,3.0,5.0,2.0,4.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",2.9,2.9
539,1.0,2.0,4.0,4.0,10.0,2.0,2.0,1.0,1.0,28.0,4.0,1.0,6.0,1.0,12.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]","[3, 2, 3, 2, 2, 2, 3, 2, 2, 3]",2.9,2.4
540,1.0,1.0,7.0,5.0,2.0,4.0,2.0,1.0,2.0,54.0,1.0,2.0,4.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1.0,1.1
541,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,31.0,1.0,3.0,1.0,1.0,10.0,5.0,1.0,1.0,2.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
542,0.0,2.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,32.0,1.0,4.0,1.0,1.0,11.0,9.0,1.0,0.0,2.0,1.0,4.0,"[5, 5, 5, 4, 5, 5, 5, 4, 5, 5]","[3, 5, 1, 1, 4, 5, 5, 1, 1, 4]",4.8,3.0
543,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,62.0,1.0,2.0,1.0,2.0,10.0,6.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
544,0.0,1.0,2.0,3.0,12.0,7.0,2.0,1.0,2.0,36.0,5.0,1.0,3.0,1.0,10.0,4.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
545,1.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,64.0,1.0,3.0,1.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,"[5, 1, 5, 4, 5, 4, 2, 5, 5, 5]","[1, 5, 1, 1, 5, 5, 1, 1, 5, 5]",4.1,3.0
546,0.0,3.0,6.0,3.0,1.0,7.0,2.0,1.0,1.0,64.0,1.0,4.0,1.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0,"[1, 2, 2, 2, 1, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 1, 2, 2, 2, 2]",1.8,1.8
547,0.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,20.0,1.0,2.0,5.0,6.0,2.0,9.0,0.0,1.0,1.0,1.0,4.0,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.1,3.0
548,1.0,1.0,4.0,3.0,11.0,2.0,2.0,1.0,2.0,33.0,1.0,3.0,1.0,7.0,13.0,3.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
549,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,37.0,4.0,2.0,4.0,7.0,1.0,9.0,1.0,0.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
550,0.0,2.0,2.0,3.0,12.0,9.0,2.0,1.0,2.0,44.0,2.0,3.0,3.0,1.0,7.0,5.0,1.0,0.0,2.0,4.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
551,0.0,3.0,1.0,1.0,12.0,4.0,2.0,1.0,2.0,69.0,4.0,2.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,2.0,4.0,"[3, 2, 4, 3, 1, 5, 3, 5, 5, 4]","[5, 5, 5, 1, 5, 5, 5, 1, 3, 4]",3.5,3.9
552,1.0,3.0,1.0,3.0,1.0,9.0,2.0,1.0,2.0,68.0,2.0,3.0,1.0,5.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 2, 3, 3, 4, 3, 3, 3, 3, 3]",3.0,2.9
553,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,73.0,5.0,5.0,6.0,2.0,15.0,9.0,1.0,1.0,1.0,1.0,2.0,"[2, 3, 3, 4, 3, 4, 4, 3, 4, 4]","[4, 3, 3, 4, 4, 4, 4, 4, 4, 3]",3.4,3.7
554,1.0,1.0,6.0,3.0,1.0,8.0,2.0,1.0,2.0,27.0,4.0,4.0,5.0,1.0,4.0,7.0,1.0,0.0,3.0,3.0,4.0,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
555,1.0,2.0,2.0,4.0,12.0,1.0,2.0,1.0,2.0,51.0,1.0,3.0,6.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
556,1.0,2.0,7.0,5.0,2.0,7.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,17.0,1.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
557,0.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,65.0,1.0,4.0,1.0,7.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0,"[3, 2, 3, 2, 2, 3, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]",2.4,2.1
558,1.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,5.0,2.0,2.0,12.0,9.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
559,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,81.0,1.0,5.0,1.0,5.0,10.0,5.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",3.0,3.1
560,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,55.0,1.0,3.0,1.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
561,0.0,3.0,3.0,3.0,11.0,2.0,2.0,1.0,2.0,48.0,2.0,3.0,5.0,6.0,6.0,5.0,1.0,1.0,2.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
562,1.0,5.0,7.0,5.0,11.0,1.0,2.0,1.0,1.0,31.0,1.0,2.0,5.0,2.0,7.0,5.0,1.0,0.0,2.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
563,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,54.0,1.0,4.0,4.0,2.0,12.0,2.0,1.0,1.0,1.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
564,1.0,1.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,78.0,4.0,5.0,5.0,5.0,15.0,7.0,1.0,1.0,1.0,1.0,4.0,"[2, 1, 1, 1, 1, 1, 1, 2, 1, 2]","[1, 1, 2, 1, 1, 1, 1, 2, 1, 2]",1.3,1.3
565,0.0,4.0,2.0,3.0,11.0,1.0,2.0,1.0,2.0,34.0,1.0,4.0,6.0,6.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
566,0.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,76.0,1.0,3.0,4.0,5.0,18.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 1, 2, 2, 2, 1, 2, 1, 2, 2]","[2, 2, 2, 1, 2, 2, 2, 2, 2, 2]",1.7,1.9
567,0.0,2.0,4.0,3.0,11.0,2.0,2.0,1.0,1.0,39.0,2.0,3.0,5.0,2.0,3.0,7.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
568,1.0,4.0,6.0,3.0,12.0,2.0,2.0,1.0,2.0,47.0,1.0,3.0,1.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 3, 2, 2, 3, 3, 3, 2, 2]","[3, 2, 3, 2, 2, 2, 2, 2, 2, 2]",2.4,2.2
569,1.0,3.0,3.0,3.0,12.0,2.0,2.0,1.0,1.0,28.0,1.0,4.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
570,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,1.0,1.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.2,1.0
571,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,80.0,1.0,4.0,1.0,5.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
572,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,31.0,4.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.1,3.0
573,1.0,3.0,4.0,4.0,12.0,5.0,2.0,1.0,2.0,58.0,2.0,2.0,3.0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,4.0,"[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
574,1.0,1.0,3.0,2.0,11.0,1.0,2.0,1.0,2.0,50.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 4, 3, 3, 3, 4, 3, 3, 3, 3]",3.0,3.2
575,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,40.0,2.0,5.0,5.0,6.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
576,0.0,2.0,6.0,4.0,1.0,8.0,2.0,1.0,2.0,71.0,1.0,2.0,1.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 1, 2, 1, 1, 2, 1, 1, 1, 2]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",1.4,1.2
577,1.0,4.0,1.0,2.0,11.0,1.0,2.0,1.0,1.0,67.0,1.0,5.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,2.0,3.0,"[3, 4, 4, 3, 3, 4, 3, 3, 3, 4]","[4, 5, 4, 4, 4, 4, 4, 2, 3, 4]",3.4,3.8
578,1.0,1.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,77.0,5.0,3.0,3.0,5.0,6.0,8.0,1.0,1.0,2.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
579,0.0,3.0,6.0,3.0,12.0,1.0,2.0,1.0,1.0,34.0,1.0,2.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 2, 2, 3, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.3,2.1
580,0.0,2.0,1.0,2.0,12.0,1.0,2.0,1.0,1.0,72.0,2.0,4.0,3.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,3.0,"[4, 4, 3, 3, 2, 4, 3, 4, 4, 4]","[4, 3, 4, 3, 2, 4, 3, 4, 3, 3]",3.5,3.3
581,0.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,64.0,1.0,5.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 3, 2, 4, 3, 4, 4, 5]","[4, 3, 4, 2, 4, 4, 4, 5, 4, 4]",3.3,3.8
582,1.0,5.0,1.0,1.0,3.0,8.0,2.0,1.0,1.0,55.0,1.0,3.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,2.0,4.0,"[3, 5, 2, 4, 2, 4, 3, 4, 4, 4]","[4, 5, 1, 1, 1, 5, 4, 2, 4, 4]",3.5,3.1
583,0.0,3.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,61.0,1.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,1.0,1.0,4.0,"[1, 2, 2, 2, 2, 2, 2, 1, 1, 2]","[2, 2, 2, 2, 1, 1, 2, 1, 2, 1]",1.7,1.6
584,0.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,27.0,1.0,2.0,4.0,1.0,8.0,3.0,0.0,0.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 4]","[3, 3, 4, 3, 3, 4, 4, 3, 3, 3]",3.2,3.3
585,1.0,2.0,7.0,5.0,1.0,6.0,2.0,1.0,1.0,27.0,1.0,3.0,5.0,4.0,10.0,9.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
586,1.0,3.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,24.0,4.0,3.0,5.0,4.0,6.0,3.0,1.0,0.0,3.0,4.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
587,0.0,3.0,7.0,4.0,12.0,4.0,2.0,1.0,1.0,25.0,5.0,3.0,1.0,1.0,9.0,8.0,1.0,0.0,2.0,3.0,4.0,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[1, 1, 1, 2, 2, 1, 1, 2, 1, 2]",1.2,1.4
588,0.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,56.0,1.0,3.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
589,0.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,45.0,1.0,4.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
590,1.0,3.0,4.0,4.0,12.0,4.0,2.0,1.0,2.0,33.0,1.0,1.0,3.0,1.0,6.0,5.0,1.0,1.0,1.0,4.0,4.0,"[2, 2, 3, 3, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 3, 2, 2, 2, 3, 2, 2]",2.3,2.2
591,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,67.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
592,0.0,1.0,5.0,3.0,11.0,3.0,2.0,1.0,1.0,72.0,1.0,3.0,1.0,5.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 3, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
593,0.0,3.0,1.0,3.0,11.0,5.0,2.0,1.0,2.0,31.0,2.0,3.0,5.0,1.0,8.0,3.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]","[4, 3, 4, 3, 3, 3, 4, 3, 3, 4]",3.1,3.4
594,1.0,5.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,64.0,1.0,3.0,1.0,5.0,11.0,5.0,1.0,1.0,1.0,2.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
595,0.0,2.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,26.0,1.0,1.0,5.0,1.0,7.0,2.0,0.0,1.0,2.0,3.0,1.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
596,1.0,1.0,4.0,1.0,13.0,1.0,2.0,1.0,1.0,38.0,1.0,1.0,5.0,4.0,10.0,5.0,1.0,1.0,2.0,2.0,4.0,"[2, 4, 2, 2, 2, 5, 5, 4, 4, 4]","[4, 5, 5, 4, 4, 5, 4, 4, 4, 4]",3.4,4.3
597,0.0,1.0,1.0,-1.0,12.0,4.0,2.0,1.0,2.0,45.0,2.0,2.0,5.0,1.0,8.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 4, 3, 4, 4, 3, 3, 4, 4, 4]",3.1,3.6
598,0.0,2.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,44.0,6.0,5.0,1.0,1.0,17.0,3.0,1.0,1.0,1.0,1.0,4.0,"[4, 3, 3, 3, 3, 3, 3, 3, 4, 4]","[3, 3, 4, 3, 4, 3, 4, 4, 4, 4]",3.3,3.6
599,1.0,3.0,2.0,3.0,1.0,8.0,2.0,1.0,1.0,29.0,2.0,3.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",3.0,2.9
600,1.0,1.0,7.0,5.0,2.0,1.0,2.0,1.0,2.0,58.0,1.0,3.0,1.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
601,1.0,1.0,5.0,4.0,2.0,7.0,2.0,1.0,1.0,74.0,1.0,4.0,1.0,2.0,10.0,7.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[1, 1, 1, 2, 1, 1, 1, 1, 2, 2]",1.1,1.3
602,1.0,4.0,2.0,3.0,11.0,2.0,2.0,1.0,2.0,59.0,1.0,5.0,3.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
603,1.0,4.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,33.0,3.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,4.0,"[5, 5, 5, 2, 1, 5, 5, 4, 1, 5]","[4, 5, 1, 1, 4, 5, 5, 1, 5, 1]",3.8,3.2
604,1.0,1.0,3.0,1.0,14.0,1.0,2.0,1.0,1.0,21.0,1.0,3.0,5.0,1.0,3.0,8.0,1.0,1.0,2.0,3.0,4.0,"[3, 5, 5, 4, 2, 4, 2, 4, 4, 4]","[4, 5, 1, 1, 2, 5, 5, 2, 4, 4]",3.7,3.3
605,1.0,2.0,2.0,3.0,9.0,1.0,2.0,1.0,1.0,63.0,1.0,4.0,4.0,5.0,18.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
606,1.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,1.0,30.0,4.0,4.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 2, 3, 3, 3, 3, 3]",3.0,2.9
607,0.0,3.0,4.0,1.0,9.0,1.0,2.0,1.0,1.0,28.0,4.0,3.0,5.0,1.0,10.0,8.0,1.0,0.0,2.0,3.0,4.0,"[1, 2, 4, 2, 2, 1, 2, 4, 1, 4]","[4, 5, 5, 5, 2, 5, 4, 5, 1, 4]",2.3,4.0
608,0.0,1.0,5.0,4.0,2.0,9.0,2.0,1.0,2.0,75.0,1.0,2.0,4.0,5.0,5.0,9.0,1.0,0.0,2.0,3.0,2.0,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 2]","[1, 2, 2, 2, 1, 1, 1, 1, 1, 2]",1.3,1.4
609,1.0,1.0,5.0,5.0,14.0,1.0,2.0,1.0,1.0,35.0,5.0,2.0,5.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,4.0,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1.2,1.1
610,1.0,1.0,7.0,4.0,2.0,8.0,2.0,1.0,2.0,46.0,4.0,2.0,1.0,2.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1.2,1.1
611,0.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,24.0,4.0,4.0,5.0,3.0,6.0,3.0,1.0,1.0,2.0,4.0,4.0,"[2, 2, 5, 4, 2, 5, 2, 4, 5, 4]","[5, 5, 5, 1, 1, 5, 5, 1, 1, 4]",3.5,3.3
612,0.0,5.0,7.0,3.0,2.0,1.0,2.0,1.0,2.0,30.0,4.0,2.0,5.0,7.0,10.0,5.0,0.0,0.0,2.0,4.0,4.0,"[2, 2, 2, 1, 1, 2, 2, 1, 1, 2]","[2, 2, 2, 2, 2, 1, 1, 2, 1, 2]",1.6,1.7
613,1.0,5.0,3.0,3.0,13.0,2.0,2.0,1.0,1.0,36.0,1.0,4.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
614,1.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,35.0,1.0,3.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,4.0,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 1, 2, 2, 2, 2, 1, 2]",2.1,1.8
